INFO  - 2016-06-30 09:34:22.530; org.apache.solr.handler.loader.XMLLoader; xsltCacheLifetimeSeconds=60
INFO  - 2016-06-30 09:34:22.534; org.apache.solr.handler.loader.XMLLoader; xsltCacheLifetimeSeconds=60
INFO  - 2016-06-30 09:34:22.576; org.apache.solr.update.CommitTracker; Hard AutoCommit: if uncommited for 15000ms; 
INFO  - 2016-06-30 09:34:22.577; org.apache.solr.update.CommitTracker; Soft AutoCommit: disabled
INFO  - 2016-06-30 09:34:22.590; org.apache.solr.core.SolrDeletionPolicy; SolrDeletionPolicy.onInit: commits: num=1
	commit{dir=NRTCachingDirectory(NIOFSDirectory@/root/project/main/solr-4.10.4/example/solr/collection1/data/index lockFactory=NativeFSLockFactory@/root/project/main/solr-4.10.4/example/solr/collection1/data/index; maxCacheMB=48.0 maxMergeSizeMB=4.0),segFN=segments_1,generation=1}
INFO  - 2016-06-30 09:34:22.591; org.apache.solr.core.SolrDeletionPolicy; newest commit generation = 1
INFO  - 2016-06-30 09:34:22.610; org.apache.solr.search.SolrIndexSearcher; Opening Searcher@49c09e[collection1] main
INFO  - 2016-06-30 09:34:22.627; org.apache.solr.rest.ManagedResourceStorage$FileStorageIO; File-based storage initialized to use dir: /root/project/main/solr-4.10.4/example/solr/collection1/conf
INFO  - 2016-06-30 09:34:22.629; org.apache.solr.rest.RestManager; Initializing RestManager with initArgs: {storageDir=/root/project/main/solr-4.10.4/example/solr/collection1/conf}
INFO  - 2016-06-30 09:34:22.632; org.apache.solr.rest.ManagedResourceStorage; Reading _rest_managed.json using file:dir=/root/project/main/solr-4.10.4/example/solr/collection1/conf
INFO  - 2016-06-30 09:34:22.659; org.apache.solr.rest.ManagedResourceStorage; Loaded LinkedHashMap at path _rest_managed.json using file:dir=/root/project/main/solr-4.10.4/example/solr/collection1/conf
INFO  - 2016-06-30 09:34:22.660; org.apache.solr.rest.ManagedResource; Loaded initArgs {} for /rest/managed
INFO  - 2016-06-30 09:34:22.660; org.apache.solr.rest.RestManager; Initializing 2 registered ManagedResources
INFO  - 2016-06-30 09:34:22.661; org.apache.solr.rest.ManagedResourceStorage; Reading _schema_analysis_stopwords_english.json using file:dir=/root/project/main/solr-4.10.4/example/solr/collection1/conf
INFO  - 2016-06-30 09:34:22.664; org.apache.solr.rest.ManagedResourceStorage; Loaded LinkedHashMap at path _schema_analysis_stopwords_english.json using file:dir=/root/project/main/solr-4.10.4/example/solr/collection1/conf
INFO  - 2016-06-30 09:34:22.664; org.apache.solr.rest.ManagedResource; Loaded initArgs {ignoreCase=true} for /schema/analysis/stopwords/english
INFO  - 2016-06-30 09:34:22.665; org.apache.solr.rest.schema.analysis.ManagedWordSetResource; Loaded 35 words for /schema/analysis/stopwords/english
INFO  - 2016-06-30 09:34:22.666; org.apache.solr.rest.ManagedResource; Notified 1 observers of /schema/analysis/stopwords/english
INFO  - 2016-06-30 09:34:22.670; org.apache.solr.rest.ManagedResourceStorage; Reading _schema_analysis_synonyms_english.json using file:dir=/root/project/main/solr-4.10.4/example/solr/collection1/conf
INFO  - 2016-06-30 09:34:22.673; org.apache.solr.rest.ManagedResourceStorage; Loaded LinkedHashMap at path _schema_analysis_synonyms_english.json using file:dir=/root/project/main/solr-4.10.4/example/solr/collection1/conf
INFO  - 2016-06-30 09:34:22.674; org.apache.solr.rest.ManagedResource; Loaded initArgs {ignoreCase=true,format=solr} for /schema/analysis/synonyms/english
INFO  - 2016-06-30 09:34:22.675; org.apache.solr.rest.schema.analysis.ManagedSynonymFilterFactory$SynonymManager; Loaded 3 synonym mappings for /schema/analysis/synonyms/english
INFO  - 2016-06-30 09:34:22.680; org.apache.solr.rest.ManagedResource; Notified 1 observers of /schema/analysis/synonyms/english
INFO  - 2016-06-30 09:34:22.680; org.apache.solr.handler.component.SpellCheckComponent; Initializing spell checkers
INFO  - 2016-06-30 09:34:22.697; org.apache.solr.spelling.DirectSolrSpellChecker; init: {name=default,field=text,classname=solr.DirectSolrSpellChecker,distanceMeasure=internal,accuracy=0.5,maxEdits=2,minPrefix=1,maxInspections=5,minQueryLength=4,maxQueryFrequency=0.01}
INFO  - 2016-06-30 09:34:22.720; org.apache.solr.handler.component.SpellCheckComponent; No queryConverter defined, using default converter
INFO  - 2016-06-30 09:34:22.728; org.apache.solr.handler.component.QueryElevationComponent; Loading QueryElevation from: /root/project/main/solr-4.10.4/example/solr/collection1/conf/elevate.xml
INFO  - 2016-06-30 09:34:22.795; org.apache.solr.handler.ReplicationHandler; Commits will be reserved for  10000
INFO  - 2016-06-30 09:34:22.795; org.apache.solr.core.QuerySenderListener; QuerySenderListener sending requests to Searcher@49c09e[collection1] main{StandardDirectoryReader(segments_1:1:nrt)}
INFO  - 2016-06-30 09:34:22.805; org.apache.solr.core.CoreContainer; registering core: collection1
INFO  - 2016-06-30 09:34:22.816; org.apache.solr.servlet.SolrDispatchFilter; user.dir=/root/project/main/solr-4.10.4/example
INFO  - 2016-06-30 09:34:22.817; org.apache.solr.servlet.SolrDispatchFilter; SolrDispatchFilter.init() done
INFO  - 2016-06-30 09:34:22.939; org.eclipse.jetty.server.AbstractConnector; Started SocketConnector@0.0.0.0:8983
INFO  - 2016-06-30 09:34:23.042; org.apache.solr.core.SolrCore; [collection1] webapp=null path=null params={event=firstSearcher&q=static+firstSearcher+warming+in+solrconfig.xml&distrib=false} hits=0 status=0 QTime=243 
INFO  - 2016-06-30 09:34:23.044; org.apache.solr.core.QuerySenderListener; QuerySenderListener done.
INFO  - 2016-06-30 09:34:23.044; org.apache.solr.handler.component.SpellCheckComponent$SpellCheckerListener; Loading spell index for spellchecker: default
INFO  - 2016-06-30 09:34:23.044; org.apache.solr.handler.component.SpellCheckComponent$SpellCheckerListener; Loading spell index for spellchecker: wordbreak
INFO  - 2016-06-30 09:34:23.045; org.apache.solr.core.SolrCore; [collection1] Registered new searcher Searcher@49c09e[collection1] main{StandardDirectoryReader(segments_1:1:nrt)}
